date,vix,vix_indexed_d0,vix_delta_vs_d0_pct,dxy,dxy_indexed_d0,dxy_delta_vs_d0_pct,eurusd,eurusd_indexed_d0,eurusd_delta_vs_d0_pct,jpyusd,jpyusd_indexed_d0,jpyusd_delta_vs_d0_pct
2025-07-17,16.520000457763672,101.41190625727403,1.4119062572740348,98.44599914550781,101.0936450410775,1.0936450410774996,1.1635754108428955,99.14709818762174,-0.85290181237826,148.0030059814453,100.00406221959473,0.004062219594724517
2025-07-18,16.40999984741211,100.736641652183,0.7366416521829949,98.197998046875,100.83897410216076,0.8389741021607621,1.161548137664795,98.97435626563778,-1.025643734362214,148.44200134277344,100.30068673162576,0.30068673162575077
2025-07-21,16.649999618530273,102.20993666525693,2.2099366652569383,97.56999969482422,100.1940861124034,0.19408611240338197,1.1630746126174927,99.10442567120079,-0.8955743287992048,148.43099975585938,100.29325307597145,0.2932530759714453
2025-07-22,16.5,101.28912874567422,1.2891287456742178,97.11699676513672,99.72889994156968,-0.27110005843031637,1.1694538593292236,99.64799490977114,-0.3520050902288571,147.40899658203125,99.60269636527231,-0.39730363472768854
2025-07-23,15.369999885559082,94.35235740784194,-5.6476425921580695,96.94300079345703,99.5502244529542,-0.44977554704580613,1.1739156246185303,100.0281774721618,0.02817747216179517,146.78500366210938,99.18107096398636,-0.8189290360136388
2025-07-24,15.390000343322754,94.47513491944176,-5.524865080558253,97.1240005493164,99.73609208830953,-0.2639079116904663,1.1774264574050903,100.32733202610449,0.32733202610448786,146.3489990234375,98.88646725155068,-1.1135327484493198
2025-07-25,14.930000305175781,91.65131655053969,-8.3486834494603,97.39900207519531,100.01848961471246,0.01848961471246847,1.1756131649017334,100.1728231836196,0.17282318361960453,147.0050048828125,99.32972345666843,-0.6702765433315624
2025-07-28,15.029999732971191,92.26518654547685,-7.734813454523144,98.3949966430664,101.04127085702967,1.041270857029681,1.1756821870803833,100.17870449449981,0.1787044944998062,147.81300354003906,99.8756795840782,-0.12432041592179753
2025-07-29,15.979999542236328,98.0969836963267,-1.9030163036733025,98.64700317382812,101.30005495176168,1.300054951761692,1.1596757173538208,98.81480920174258,-1.1851907982574255,148.47900390625,100.32568897151715,0.32568897151713905
2025-07-30,15.479999542236328,95.027616158579,-4.972383841421006,99.58599853515625,102.26430402818194,2.2643040281819333,1.1550945043563843,98.42444861948671,-1.5755513805132972,148.44200134277344,100.30068673162576,0.30068673162575077
